queue,mode,producers,consumers,oversubscribe,capacity,qos,seconds,rate,trial,ops,elapsed_s,throughput_mops,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,fair_cov,cons_cov,vcsw,ivcsw,retries_per_op,secondary_per_op,ebr_limbo_peak,ebr_maint_ns_per_pass,ebr_adv_success_rate,calib_ns,peak_rss_mb,unix_time
rigtorp,throughput,1,1,1,1024,none,2,1000000,0,271463203,2.0051,135.389,0.0,0,0,0,0,0.0000,0.0000,0,809,0.0000,0.0000,0,0.0,0.0000,101449292,1.3,1784215423
xenium,throughput,1,1,1,1024,none,2,1000000,0,36626232,3.0985,11.821,0.0,0,0,0,0,0.0000,0.0000,0,15735,0.0000,0.0000,0,0.0,0.0000,99186583,352.9,1784215427
faa,throughput,1,1,1,1024,none,2,1000000,0,225744008,2.0051,112.587,0.0,0,0,0,0,0.0000,0.0000,0,3028,0.0000,0.0000,0,0.0,0.0000,103455875,1.2,1784215429
ms,throughput,1,1,1,1024,none,2,1000000,0,43208466,4.3361,9.965,0.0,0,0,0,0,0.0000,0.0000,0,18386,0.0000,0.0000,0,0.0,0.0000,101722916,417.5,1784215434
vyukov,throughput,1,1,1,1024,none,2,1000000,0,230289961,2.0051,114.854,0.0,0,0,0,0,0.0000,0.0000,0,3147,0.0000,0.0000,0,0.0,0.0000,102404708,1.2,1784215436
mutex,throughput,1,1,1,1024,none,2,1000000,0,55383175,2.0050,27.622,0.0,0,0,0,0,0.0000,0.0000,0,713409,0.0000,0.0000,0,0.0,0.0000,101025542,1.4,1784215439
moody,throughput,1,1,1,1024,none,2,1000000,0,37680353,2.0106,18.741,0.0,0,0,0,0,0.0000,0.0000,0,11572,0.0000,0.0000,0,0.0,0.0000,106705708,1.2,1784215441
spsc,throughput,1,1,1,1024,none,2,1000000,0,478047420,2.0052,238.404,0.0,0,0,0,0,0.0000,0.0000,0,12121,0.0000,0.0000,0,0.0,0.0000,121405250,1.2,1784215444
rigtorp,throughput,4,4,1,1024,none,2,1000000,0,3231004,2.0116,1.606,0.0,0,0,0,0,0.0275,0.0228,0,25264,0.0000,0.0000,0,0.0,0.0000,114716917,1.3,1784215446
xenium,throughput,4,4,1,1024,none,2,1000000,0,12253208,3.0438,4.026,0.0,0,0,0,0,0.0334,0.0903,0,22984,0.0000,0.0000,0,0.0,0.0000,116988583,167.7,1784215450
faa,throughput,4,4,1,1024,none,2,1000000,0,45322170,2.0050,22.604,0.0,0,0,0,0,0.0058,0.0062,0,166819,0.0000,0.0000,0,0.0,0.0000,108497125,1.4,1784215452
ms,throughput,4,4,1,1024,none,2,1000000,0,11819831,2.3460,5.038,0.0,0,0,0,0,0.0478,0.0204,0,23200,0.0000,0.0000,0,0.0,0.0000,123596792,85.1,1784215455
vyukov,throughput,4,4,1,1024,none,2,1000000,0,12837906,2.0030,6.409,0.0,0,0,0,0,0.0169,0.0086,0,447973,0.0000,0.0000,0,0.0,0.0000,121768583,1.4,1784215457
mutex,throughput,4,4,1,1024,none,2,1000000,0,25593137,2.0048,12.766,0.0,0,0,0,0,0.0353,0.0084,0,527615,0.0000,0.0000,0,0.0,0.0000,125981834,1.6,1784215460
moody,throughput,4,4,1,1024,none,2,1000000,0,12134778,2.0052,6.052,0.0,0,0,0,0,0.0222,0.0175,0,14076,0.0000,0.0000,0,0.0,0.0000,126083166,1.4,1784215462
rigtorp,throughput,2,6,1,1024,none,2,1000000,0,2345785,2.0068,1.169,0.0,0,0,0,0,0.0123,0.0056,0,13740,0.0000,0.0000,0,0.0,0.0000,129405500,1.4,1784215465
xenium,throughput,2,6,1,1024,none,2,1000000,0,17606228,6.8301,2.578,0.0,0,0,0,0,0.0970,0.0353,0,84674,0.0000,0.0000,0,0.0,0.0000,126635958,285.0,1784215472
faa,throughput,2,6,1,1024,none,2,1000000,0,23480700,2.0051,11.710,0.0,0,0,0,0,0.0069,0.0102,0,141530,0.0000,0.0000,0,0.0,0.0000,192166084,1.4,1784215474
ms,throughput,2,6,1,1024,none,2,1000000,0,17441842,4.1235,4.230,0.0,0,0,0,0,0.0100,0.0163,0,25422,0.0000,0.0000,0,0.0,0.0000,190826542,318.9,1784215479
vyukov,throughput,2,6,1,1024,none,2,1000000,0,15415402,2.0034,7.695,0.0,0,0,0,0,0.0512,0.0394,0,90391,0.0000,0.0000,0,0.0,0.0000,188954250,1.3,1784215481
mutex,throughput,2,6,1,1024,none,2,1000000,0,17642892,2.0048,8.800,0.0,0,0,0,0,0.0082,0.0064,0,628514,0.0000,0.0000,0,0.0,0.0000,170269625,1.5,1784215484
moody,throughput,2,6,1,1024,none,2,1000000,0,9993557,2.0088,4.975,0.0,0,0,0,0,0.0532,0.0170,0,20523,0.0000,0.0000,0,0.0,0.0000,189741875,1.3,1784215486
rigtorp,throughput,1,7,1,1024,none,2,1000000,0,1381976,2.0008,0.691,0.0,0,0,0,0,0.0000,0.0136,0,14991,0.0000,0.0000,0,0.0,0.0000,225998000,1.4,1784215489
xenium,throughput,1,7,1,1024,none,2,1000000,0,21394066,10.1105,2.116,0.0,0,0,0,0,0.0000,0.0283,0,115415,0.0000,0.0000,0,0.0,0.0000,189111375,358.0,1784215500
faa,throughput,1,7,1,1024,none,2,1000000,0,32540611,2.0051,16.229,0.0,0,0,0,0,0.0000,0.0278,0,207977,0.0000,0.0000,0,0.0,0.0000,125840375,1.4,1784215502
ms,throughput,1,7,1,1024,none,2,1000000,0,17239139,3.8626,4.463,0.0,0,0,0,0,0.0000,0.0148,0,46630,0.0000,0.0000,0,0.0,0.0000,146549125,312.9,1784215506
vyukov,throughput,1,7,1,1024,none,2,1000000,0,10501315,2.0053,5.237,0.0,0,0,0,0,0.0000,0.0258,0,13062,0.0000,0.0000,0,0.0,0.0000,189371042,1.3,1784215509
mutex,throughput,1,7,1,1024,none,2,1000000,0,11978662,2.0052,5.974,0.0,0,0,0,0,0.0000,0.0058,0,688552,0.0000,0.0000,0,0.0,0.0000,147974583,1.6,1784215511
moody,throughput,1,7,1,1024,none,2,1000000,0,8218112,2.0058,4.097,0.0,0,0,0,0,0.0000,0.0625,0,62858,0.0000,0.0000,0,0.0,0.0000,429283042,1.3,1784215514
rigtorp,throughput,4,4,2,1024,none,2,1000000,0,214229,2.0802,0.103,0.0,0,0,0,0,0.0354,0.0542,0,15738,0.0000,0.0000,0,0.0,0.0000,273654167,1.5,1784215517
xenium,throughput,4,4,2,1024,none,2,1000000,0,8244062,2.8313,2.912,0.0,0,0,0,0,0.0767,0.0483,0,28822,0.0000,0.0000,0,0.0,0.0000,193180625,85.2,1784215520
faa,throughput,4,4,2,1024,none,2,1000000,0,57665968,2.0053,28.757,0.0,0,0,0,0,0.0040,0.0045,0,594856,0.0000,0.0000,0,0.0,0.0000,134590250,1.5,1784215523
ms,throughput,4,4,2,1024,none,2,1000000,0,15161676,4.5196,3.355,0.0,0,0,0,0,0.0973,0.0218,0,36912,0.0000,0.0000,0,0.0,0.0000,189474375,328.5,1784215528
vyukov,throughput,4,4,2,1024,none,2,1000000,0,2312817,2.0057,1.153,0.0,0,0,0,0,0.1786,0.1642,0,74513,0.0000,0.0000,0,0.0,0.0000,189101458,1.5,1784215530
mutex,throughput,4,4,2,1024,none,2,1000000,0,11988647,2.0017,5.989,0.0,0,0,0,0,0.0382,0.0655,0,435167,0.0000,0.0000,0,0.0,0.0000,190896083,1.6,1784215533
moody,throughput,4,4,2,1024,none,2,1000000,0,9698300,2.0054,4.836,0.0,0,0,0,0,0.1246,0.0302,0,23359,0.0000,0.0000,0,0.0,0.0000,190416542,1.6,1784215535
rigtorp,throughput,4,4,4,1024,none,2,1000000,0,163022,2.1926,0.074,0.0,0,0,0,0,0.1569,0.1960,0,22697,0.0000,0.0000,0,0.0,0.0000,203528292,1.8,1784215538
xenium,throughput,4,4,4,1024,none,2,1000000,0,8944248,2.7734,3.225,0.0,0,0,0,0,0.0965,0.0442,0,23015,0.0000,0.0000,0,0.0,0.0000,189748375,82.5,1784215541
faa,throughput,4,4,4,1024,none,2,1000000,0,39823449,2.0064,19.848,0.0,0,0,0,0,0.0064,0.0081,0,1031972,0.0000,0.0000,0,0.0,0.0000,127708667,1.7,1784215544
ms,throughput,4,4,4,1024,none,2,1000000,0,13249333,3.8632,3.430,0.0,0,0,0,0,0.1496,0.0178,0,23887,0.0000,0.0000,0,0.0,0.0000,189776167,289.4,1784215548
vyukov,throughput,4,4,4,1024,none,2,1000000,0,1189393,2.0101,0.592,0.0,0,0,0,0,0.1093,0.1760,0,38650,0.0000,0.0000,0,0.0,0.0000,190181459,1.8,1784215551
mutex,throughput,4,4,4,1024,none,2,1000000,0,18647067,2.0055,9.298,0.0,0,0,0,0,0.0610,0.0584,0,423913,0.0000,0.0000,0,0.0,0.0000,190551833,2.0,1784215553
moody,throughput,4,4,4,1024,none,2,1000000,0,11055054,2.0054,5.513,0.0,0,0,0,0,0.1033,0.0548,0,15714,0.0000,0.0000,0,0.0,0.0000,147091417,1.9,1784215555
rigtorp,throughput,4,4,4,64,none,2,1000000,0,4804,2.1273,0.002,0.0,0,0,0,0,0.3723,0.2398,0,5696,0.0000,0.0000,0,0.0,0.0000,177373541,1.6,1784215558
xenium,throughput,4,4,4,64,none,2,1000000,0,9086347,2.8394,3.200,0.0,0,0,0,0,0.1164,0.0814,0,20528,0.0000,0.0000,0,0.0,0.0000,134760458,85.2,1784215561
faa,throughput,4,4,4,64,none,2,1000000,0,2248783,2.0070,1.120,0.0,0,0,0,0,0.0051,0.0033,0,985208,0.0000,0.0000,0,0.0,0.0000,125349459,1.6,1784215564
ms,throughput,4,4,4,64,none,2,1000000,0,14656280,4.2416,3.455,0.0,0,0,0,0,0.1413,0.0315,0,36677,0.0000,0.0000,0,0.0,0.0000,314024292,294.0,1784215569
vyukov,throughput,4,4,4,64,none,2,1000000,0,301486,2.0151,0.150,0.0,0,0,0,0,0.3359,0.2003,0,31517,0.0000,0.0000,0,0.0,0.0000,189338833,1.9,1784215571
mutex,throughput,4,4,4,64,none,2,1000000,0,1769513,2.0037,0.883,0.0,0,0,0,0,0.0520,0.0209,0,505293,0.0000,0.0000,0,0.0,0.0000,187840375,1.8,1784215574
rigtorp,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,9119636.5,567625,79931917,94551209,99442459,0.0000,0.0281,0,11219,0.0000,0.0000,0,0.0,0.0000,147753375,31.8,1784215576
xenium,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,1472276.6,83833,9547625,13658708,17409417,0.0000,0.0783,0,211516,0.0000,0.0000,0,0.0,0.0000,189635625,32.5,1784215579
faa,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,1049607.5,241917,16015417,21664750,25364709,0.0000,0.0185,0,227270,0.0000,0.0000,0,0.0,0.0000,198327709,31.8,1784215582
ms,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,748893.5,7625,7846083,9971458,15438041,0.0000,0.0441,0,264365,0.0000,0.0000,0,0.0,0.0000,189360292,34.2,1784215584
vyukov,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,241309.8,1875,3937959,8352084,10016375,0.0000,0.0104,0,634882,0.0000,0.0000,0,0.0,0.0000,189510417,31.7,1784215587
mutex,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,58625.2,18250,793667,1083458,1841750,0.0000,0.0027,0,497389,0.0000,0.0000,0,0.0,0.0000,188966292,32.0,1784215590
moody,latency,4,4,1,1024,none,2,1000000,0,2000000,2.0000,1.000,362177.1,12541,4142000,8569625,10743708,0.0000,0.0368,0,398814,0.0000,0.0000,0,0.0,0.0000,189795125,31.8,1784215593
rigtorp,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,17335398224.9,17102371542,34306218042,34460023625,34482902208,0.0000,0.0432,0,233695,0.0000,0.0000,0,0.0,0.0000,189380833,31.5,1784215630
xenium,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,10808097.4,6753167,76507917,121070625,139355625,0.0000,0.1800,0,150012,0.0000,0.0000,0,0.0,0.0000,108823875,33.0,1784215632
faa,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,2723474.3,1456625,16322000,24347500,29533375,0.0000,0.0704,0,72823,0.0000,0.0000,0,0.0,0.0000,109856334,31.9,1784215635
ms,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,10774990.3,8201250,37299959,46977959,55640209,0.0000,0.1952,0,35310,0.0000,0.0000,0,0.0,0.0000,132470834,41.9,1784215637
vyukov,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,11142076.2,3083875,101261583,155362125,169768791,0.0000,0.2460,0,146265,0.0000,0.0000,0,0.0,0.0000,126926542,33.3,1784215640
mutex,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,7949283.8,1824333,72071625,100277417,107761667,0.0000,0.0621,0,250861,0.0000,0.0000,0,0.0,0.0000,164034916,32.1,1784215643
moody,latency,4,4,4,1024,none,2,1000000,0,2000000,2.0000,1.000,18082482.5,4908041,117427333,158843875,173755041,0.0000,0.2240,0,107234,0.0000,0.0000,0,0.0,0.0000,178928500,32.1,1784215645
rigtorp,throughput,1,1,1,1024,none,2,1000000,1,169416209,2.0051,84.494,0.0,0,0,0,0,0.0000,0.0000,0,1718,0.0000,0.0000,0,0.0,0.0000,135952709,1.3,1784215650
xenium,throughput,1,1,1,1024,none,2,1000000,1,26861800,3.2864,8.174,0.0,0,0,0,0,0.0000,0.0000,0,22162,0.0000,0.0000,0,0.0,0.0000,125968125,284.0,1784215654
faa,throughput,1,1,1,1024,none,2,1000000,1,153468825,2.0024,76.642,0.0,0,0,0,0,0.0000,0.0000,0,11187,0.0000,0.0000,0,0.0,0.0000,120070375,1.2,1784215656
ms,throughput,1,1,1,1024,none,2,1000000,1,39470998,4.2959,9.188,0.0,0,0,0,0,0.0000,0.0000,0,20732,0.0000,0.0000,0,0.0,0.0000,118580584,405.4,1784215661
vyukov,throughput,1,1,1,1024,none,2,1000000,1,207127741,2.0051,103.303,0.0,0,0,0,0,0.0000,0.0000,0,440,0.0000,0.0000,0,0.0,0.0000,111259750,1.2,1784215663
mutex,throughput,1,1,1,1024,none,2,1000000,1,52636414,2.0051,26.252,0.0,0,0,0,0,0.0000,0.0000,0,715275,0.0000,0.0000,0,0.0,0.0000,109239917,1.4,1784215666
moody,throughput,1,1,1,1024,none,2,1000000,1,42299175,2.0051,21.096,0.0,0,0,0,0,0.0000,0.0000,0,118,0.0000,0.0000,0,0.0,0.0000,112594250,1.2,1784215668
spsc,throughput,1,1,1,1024,none,2,1000000,1,568267042,2.0051,283.416,0.0,0,0,0,0,0.0000,0.0000,0,1934,0.0000,0.0000,0,0.0,0.0000,108739875,1.2,1784215670
rigtorp,throughput,4,4,1,1024,none,2,1000000,1,3049670,2.0070,1.520,0.0,0,0,0,0,0.0356,0.0153,0,10933,0.0000,0.0000,0,0.0,0.0000,129359792,1.4,1784215673
xenium,throughput,4,4,1,1024,none,2,1000000,1,8817377,2.5555,3.450,0.0,0,0,0,0,0.0526,0.1080,0,13776,0.0000,0.0000,0,0.0,0.0000,134851917,77.0,1784215676
faa,throughput,4,4,1,1024,none,2,1000000,1,29862448,2.0063,14.885,0.0,0,0,0,0,0.0034,0.0079,0,80305,0.0000,0.0000,0,0.0,0.0000,127564334,1.3,1784215678
ms,throughput,4,4,1,1024,none,2,1000000,1,9014519,2.3964,3.762,0.0,0,0,0,0,0.0488,0.0311,0,120547,0.0000,0.0000,0,0.0,0.0000,176485834,86.0,1784215681
vyukov,throughput,4,4,1,1024,none,2,1000000,1,9676001,2.0052,4.826,0.0,0,0,0,0,0.0767,0.0046,0,316014,0.0000,0.0000,0,0.0,0.0000,192195625,1.3,1784215684
mutex,throughput,4,4,1,1024,none,2,1000000,1,21311497,2.0050,10.629,0.0,0,0,0,0,0.0134,0.0082,0,407634,0.0000,0.0000,0,0.0,0.0000,191293041,1.6,1784215686
moody,throughput,4,4,1,1024,none,2,1000000,1,9954622,2.0052,4.964,0.0,0,0,0,0,0.0436,0.0241,0,22672,0.0000,0.0000,0,0.0,0.0000,189715166,1.4,1784215689
rigtorp,throughput,2,6,1,1024,none,2,1000000,1,2659526,2.0052,1.326,0.0,0,0,0,0,0.0139,0.0175,0,14962,0.0000,0.0000,0,0.0,0.0000,189541375,1.3,1784215691
xenium,throughput,2,6,1,1024,none,2,1000000,1,14965286,6.5504,2.285,0.0,0,0,0,0,0.0748,0.0328,0,48966,0.0000,0.0000,0,0.0,0.0000,189615459,320.0,1784215698
faa,throughput,2,6,1,1024,none,2,1000000,1,23930404,2.0052,11.934,0.0,0,0,0,0,0.0005,0.0081,0,74871,0.0000,0.0000,0,0.0,0.0000,189650500,1.3,1784215701
ms,throughput,2,6,1,1024,none,2,1000000,1,17634678,4.2734,4.127,0.0,0,0,0,0,0.0037,0.0071,0,19917,0.0000,0.0000,0,0.0,0.0000,190256291,341.5,1784215706
vyukov,throughput,2,6,1,1024,none,2,1000000,1,10605044,2.0053,5.288,0.0,0,0,0,0,0.0444,0.0218,0,6711,0.0000,0.0000,0,0.0,0.0000,191629834,1.3,1784215708
mutex,throughput,2,6,1,1024,none,2,1000000,1,16563215,2.0052,8.260,0.0,0,0,0,0,0.0027,0.0113,0,669630,0.0000,0.0000,0,0.0,0.0000,135086334,1.5,1784215710
moody,throughput,2,6,1,1024,none,2,1000000,1,11713233,2.0052,5.841,0.0,0,0,0,0,0.0113,0.0166,0,6705,0.0000,0.0000,0,0.0,0.0000,190449209,1.4,1784215713
rigtorp,throughput,1,7,1,1024,none,2,1000000,1,2315701,2.0063,1.154,0.0,0,0,0,0,0.0000,0.0169,0,6148,0.0000,0.0000,0,0.0,0.0000,186113750,1.4,1784215715
xenium,throughput,1,7,1,1024,none,2,1000000,1,22340398,11.8495,1.885,0.0,0,0,0,0,0.0000,0.0715,0,80478,0.0000,0.0000,0,0.0,0.0000,189053417,506.9,1784215728
faa,throughput,1,7,1,1024,none,2,1000000,1,34681235,2.0050,17.297,0.0,0,0,0,0,0.0000,0.0096,0,142248,0.0000,0.0000,0,0.0,0.0000,113798666,1.4,1784215730
ms,throughput,1,7,1,1024,none,2,1000000,1,24257288,6.0749,3.993,0.0,0,0,0,0,0.0000,0.0176,0,42439,0.0000,0.0000,0,0.0,0.0000,118505167,419.1,1784215737
vyukov,throughput,1,7,1,1024,none,2,1000000,1,11164693,2.0069,5.563,0.0,0,0,0,0,0.0000,0.0450,0,43341,0.0000,0.0000,0,0.0,0.0000,168018042,1.3,1784215739
mutex,throughput,1,7,1,1024,none,2,1000000,1,13878863,2.0051,6.922,0.0,0,0,0,0,0.0000,0.0087,0,848689,0.0000,0.0000,0,0.0,0.0000,117965334,1.5,1784215742
moody,throughput,1,7,1,1024,none,2,1000000,1,13067336,2.0051,6.517,0.0,0,0,0,0,0.0000,0.0196,0,28550,0.0000,0.0000,0,0.0,0.0000,125978542,1.3,1784215744
rigtorp,throughput,4,4,2,1024,none,2,1000000,1,221186,2.0276,0.109,0.0,0,0,0,0,0.0450,0.0747,0,4785,0.0000,0.0000,0,0.0,0.0000,125645416,1.5,1784215747
xenium,throughput,4,4,2,1024,none,2,1000000,1,10147243,3.4053,2.980,0.0,0,0,0,0,0.1154,0.0777,0,12207,0.0000,0.0000,0,0.0,0.0000,126584500,129.0,1784215750
faa,throughput,4,4,2,1024,none,2,1000000,1,42526170,2.0053,21.207,0.0,0,0,0,0,0.0051,0.0068,0,311232,0.0000,0.0000,0,0.0,0.0000,109766083,1.4,1784215753
ms,throughput,4,4,2,1024,none,2,1000000,1,10667364,2.7574,3.869,0.0,0,0,0,0,0.0502,0.0286,0,9656,0.0000,0.0000,0,0.0,0.0000,126010875,136.8,1784215756
vyukov,throughput,4,4,2,1024,none,2,1000000,1,1587306,2.0060,0.791,0.0,0,0,0,0,0.0799,0.1331,0,42141,0.0000,0.0000,0,0.0,0.0000,147999375,1.5,1784215759
mutex,throughput,4,4,2,1024,none,2,1000000,1,26005257,2.0050,12.970,0.0,0,0,0,0,0.0196,0.0276,0,478490,0.0000,0.0000,0,0.0,0.0000,122673084,1.7,1784215761
moody,throughput,4,4,2,1024,none,2,1000000,1,13155140,2.0053,6.560,0.0,0,0,0,0,0.1005,0.0301,0,5627,0.0000,0.0000,0,0.0,0.0000,111817458,1.6,1784215763
rigtorp,throughput,4,4,4,1024,none,2,1000000,1,72705,2.1784,0.033,0.0,0,0,0,0,0.2998,0.3492,0,4835,0.0000,0.0000,0,0.0,0.0000,113456333,1.7,1784215766
xenium,throughput,4,4,4,1024,none,2,1000000,1,9794722,2.8332,3.457,0.0,0,0,0,0,0.0969,0.1041,0,11491,0.0000,0.0000,0,0.0,0.0000,115418709,89.6,1784215769
faa,throughput,4,4,4,1024,none,2,1000000,1,51550223,2.0058,25.701,0.0,0,0,0,0,0.0058,0.0053,0,1158217,0.0000,0.0000,0,0.0,0.0000,104491250,1.6,1784215772
ms,throughput,4,4,4,1024,none,2,1000000,1,10551653,2.5560,4.128,0.0,0,0,0,0,0.1769,0.0444,0,14287,0.0000,0.0000,0,0.0,0.0000,118410833,157.4,1784215775
vyukov,throughput,4,4,4,1024,none,2,1000000,1,2249835,2.0057,1.122,0.0,0,0,0,0,0.1856,0.1104,0,32149,0.0000,0.0000,0,0.0,0.0000,130256792,1.8,1784215777
mutex,throughput,4,4,4,1024,none,2,1000000,1,26390712,2.0054,13.160,0.0,0,0,0,0,0.0650,0.0371,0,528378,0.0000,0.0000,0,0.0,0.0000,116730916,1.9,1784215780
moody,throughput,4,4,4,1024,none,2,1000000,1,14034476,2.0155,6.963,0.0,0,0,0,0,0.1394,0.0749,0,10453,0.0000,0.0000,0,0.0,0.0000,109315292,1.9,1784215782
rigtorp,throughput,4,4,4,64,none,2,1000000,1,6089,2.3354,0.003,0.0,0,0,0,0,0.2018,0.3189,0,15267,0.0000,0.0000,0,0.0,0.0000,112876500,1.7,1784215785
xenium,throughput,4,4,4,64,none,2,1000000,1,11325933,3.0633,3.697,0.0,0,0,0,0,0.0824,0.0713,0,40752,0.0000,0.0000,0,0.0,0.0000,108702083,127.7,1784215788
faa,throughput,4,4,4,64,none,2,1000000,1,2799489,2.0014,1.399,0.0,0,0,0,0,0.0031,0.0023,0,1225026,0.0000,0.0000,0,0.0,0.0000,113649000,1.7,1784215791
ms,throughput,4,4,4,64,none,2,1000000,1,13237218,2.8860,4.587,0.0,0,0,0,0,0.1688,0.0317,0,16666,0.0000,0.0000,0,0.0,0.0000,114182542,226.4,1784215794
vyukov,throughput,4,4,4,64,none,2,1000000,1,1316699,2.0158,0.653,0.0,0,0,0,0,0.2034,0.1302,0,47221,0.0000,0.0000,0,0.0,0.0000,107037333,1.7,1784215796
mutex,throughput,4,4,4,64,none,2,1000000,1,3353818,2.0054,1.672,0.0,0,0,0,0,0.1056,0.0110,0,628002,0.0000,0.0000,0,0.0,0.0000,103275167,1.8,1784215799
rigtorp,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,1259370.1,375,10789375,14968042,17342750,0.0000,0.0157,0,4218,0.0000,0.0000,0,0.0,0.0000,96853458,31.8,1784215801
xenium,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,15815.4,958,386541,2497750,6315083,0.0000,0.0288,0,503180,0.0000,0.0000,0,0.0,0.0000,96696417,32.0,1784215804
faa,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,6984623.9,4583,87512416,97682958,101457875,0.0000,0.0180,0,732582,0.0000,0.0000,0,0.0,0.0000,96870709,31.8,1784215806
ms,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,91248.1,959,2658709,8243709,10008625,0.0000,0.0156,0,388404,0.0000,0.0000,0,0.0,0.0000,100441958,33.5,1784215809
vyukov,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,9510.3,875,234375,1183083,2756125,0.0000,0.0143,0,604980,0.0000,0.0000,0,0.0,0.0000,115744917,31.7,1784215811
mutex,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,16288.8,8625,104375,541583,1162292,0.0000,0.0056,0,655548,0.0000,0.0000,0,0.0,0.0000,126846334,31.9,1784215814
moody,latency,4,4,1,1024,none,2,1000000,1,2000000,2.0000,1.000,3353.2,917,44917,488959,2448667,0.0000,0.0096,0,463029,0.0000,0.0000,0,0.0,0.0000,123729708,31.9,1784215816
rigtorp,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,23931550874.8,23063943250,48413984083,48677492083,48700649125,0.0000,0.0345,0,162432,0.0000,0.0000,0,0.0,0.0000,125480958,31.9,1784215868
xenium,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,8587485.7,7041959,30903584,40834250,47498292,0.0000,0.1715,0,54184,0.0000,0.0000,0,0.0,0.0000,101034417,33.1,1784215870
faa,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,1754012.6,1022666,9721666,14775583,19710375,0.0000,0.0733,0,108406,0.0000,0.0000,0,0.0,0.0000,99362500,31.8,1784215873
ms,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,9299615.5,7642000,31085833,38091125,44117625,0.0000,0.2241,0,23866,0.0000,0.0000,0,0.0,0.0000,104539583,39.3,1784215875
vyukov,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,9789847.9,2224791,76548333,120814625,148982833,0.0000,0.1637,0,82274,0.0000,0.0000,0,0.0,0.0000,104151125,31.8,1784215878
mutex,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,5087645.2,1794250,35309750,70671541,82764875,0.0000,0.0689,0,237950,0.0000,0.0000,0,0.0,0.0000,113204166,32.1,1784215880
moody,latency,4,4,4,1024,none,2,1000000,1,2000000,2.0000,1.000,12743187.0,2594375,89705250,123022416,134049291,0.0000,0.1977,0,70305,0.0000,0.0000,0,0.0,0.0000,115467542,32.0,1784215883
rigtorp,throughput,1,1,1,1024,none,2,1000000,2,238509877,2.0051,118.954,0.0,0,0,0,0,0.0000,0.0000,0,95,0.0000,0.0000,0,0.0,0.0000,106872500,1.2,1784215887
xenium,throughput,1,1,1,1024,none,2,1000000,2,37311743,3.1188,11.963,0.0,0,0,0,0,0.0000,0.0000,0,1164,0.0000,0.0000,0,0.0,0.0000,115153375,557.9,1784215891
faa,throughput,1,1,1,1024,none,2,1000000,2,223304961,2.0051,111.371,0.0,0,0,0,0,0.0000,0.0000,0,130,0.0000,0.0000,0,0.0,0.0000,104190708,1.2,1784215893
ms,throughput,1,1,1,1024,none,2,1000000,2,34378337,3.4397,9.995,0.0,0,0,0,0,0.0000,0.0000,0,465,0.0000,0.0000,0,0.0,0.0000,100780458,599.4,1784215897
vyukov,throughput,1,1,1,1024,none,2,1000000,2,212224791,2.0033,105.939,0.0,0,0,0,0,0.0000,0.0000,0,4038,0.0000,0.0000,0,0.0,0.0000,100960833,1.2,1784215900
mutex,throughput,1,1,1,1024,none,2,1000000,2,40429023,2.0051,20.163,0.0,0,0,0,0,0.0000,0.0000,0,505220,0.0000,0.0000,0,0.0,0.0000,128575333,1.4,1784215902
moody,throughput,1,1,1,1024,none,2,1000000,2,37690592,2.0051,18.797,0.0,0,0,0,0,0.0000,0.0000,0,477,0.0000,0.0000,0,0.0,0.0000,142951000,1.2,1784215904
spsc,throughput,1,1,1,1024,none,2,1000000,2,575405150,2.0051,286.977,0.0,0,0,0,0,0.0000,0.0000,0,1393,0.0000,0.0000,0,0.0,0.0000,114034875,1.2,1784215907
